id,teamId,teamRank,teamTotal,shard,dbnos,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killStreaks,kills,longestKill,name,playerId,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,mainWeapon
35,7,1,16,steam,4,2,5,774.297,alive,0,6,3,1,4,243.433,Zaiz1908,account.9a0286eda48344218693dc3062da0545,1,5395.77,0,0.0,0,1888,1,2669.86,7,1,WeapFNFal_C
17,7,1,17,steam,1,4,4,263.533,alive,1,0,13,1,1,79.0102,Amm_WanQ1u,account.3b05c857654544fdac07f28bec94001c,4,3809.88,0,0.0,0,1450,0,2429.23,8,1,WeapFNFal_C
15,12,1,17,steam,4,3,9,673.894,alive,3,6,1,2,6,243.86,Amm_WanQ1u,account.3b05c857654544fdac07f28bec94001c,1,2796.77,0,0.0,0,1758,1,1775.35,8,1,WeapFNFal_C
3,3,1,27,steam,18,0,8,1812.14,alive,4,2,1,5,23,83.2487,Amm_WanQ1u,account.3b05c857654544fdac07f28bec94001c,0,9236.79,0,0.0,0,1617,0,1461.35,8,1,WeapWinchester_C
19,13,1,16,steam,4,3,5,779.805,alive,2,2,1,1,5,135.091,POIPILMT,account.48441c7cbe5a41dba24050d518e34b4f,0,2277.33,0,0.0,0,1888,0,2723.34,5,1,WeapBerylM762_C
15,14,1,15,steam,3,3,4,528.076,alive,1,5,9,1,2,91.2679,POIPILMT,account.48441c7cbe5a41dba24050d518e34b4f,0,6955.07,0,0.0,0,1899,0,2654.97,3,1,WeapFNFal_C
26,12,1,15,steam,3,3,3,924.092,alive,0,1,5,1,2,166.093,POIPILMT,account.48441c7cbe5a41dba24050d518e34b4f,1,3798.25,0,0.0,0,1708,0,2043.14,4,1,WeapFNFal_C
19,10,1,16,steam,5,5,5,721.549,alive,2,1,3,1,5,301.053,POIPILMT,account.48441c7cbe5a41dba24050d518e34b4f,2,6662.56,0,0.0,0,1738,0,1803.18,4,1,WeapFNFal_C
14,13,1,16,steam,1,3,9,493.543,alive,2,0,4,1,4,82.0771,AutumnwindzzZ,account.248b9170025e492fba2199d0b2984e03,0,1601.37,0,0.0,0,1684,0,2788.1,7,1,WeapHK416_C
9,14,1,17,steam,4,3,9,496.877,alive,0,5,4,3,5,57.7608,AutumnwindzzZ,account.248b9170025e492fba2199d0b2984e03,0,823.842,0,0.0,0,1225,0,2136.82,6,1,WeapBerylM762_C
6,15,1,18,steam,4,8,13,902.078,alive,0,8,3,1,5,33.98,AutumnwindzzZ,account.248b9170025e492fba2199d0b2984e03,1,5603.77,0,0.0,0,1613,0,2367.82,8,1,WeapHK416_C
6,5,1,17,steam,3,2,11,517.117,alive,4,5,1,1,6,253.966,AutumnwindzzZ,account.248b9170025e492fba2199d0b2984e03,1,5644.99,0,0.0,0,1474,0,1645.22,4,1,WeapBerylM762_C
4,13,1,16,steam,1,1,0,177.91,alive,0,0,14,1,1,2.39273,AutumnwindzzZ,account.248b9170025e492fba2199d0b2984e03,0,0.0,0,0.0,0,107,0,31.5473,2,1,WeapMk47Mutant_C
45,12,1,15,steam,5,2,11,704.778,alive,0,7,3,1,5,109.219,1zGuu,account.bace6f2770e641aaaab681a697c37736,1,3402.92,0,0.0,0,1651,1,2024.37,4,1,WeapMini14_C
45,6,1,16,steam,5,2,9,859.398,alive,0,3,5,1,3,118.271,1zGuu,account.bace6f2770e641aaaab681a697c37736,0,2281.77,0,0.0,0,1660,0,1815.87,9,1,WeapM24_C
51,8,1,17,steam,4,3,6,540.1,alive,0,2,24,0,0,0.0,1zGuu,account.bace6f2770e641aaaab681a697c37736,1,3999.85,0,0.0,0,1175,0,1548.11,9,1,WeapMini14_C
59,11,1,16,steam,5,6,11,1052.26,alive,3,9,2,1,4,216.922,mnnnnmnmnmmnmn,account.f8b90fc1b21b4948ace8e08d17abeacb,0,8727.75,0,0.0,0,1693,0,2135.01,7,1,WeapFNFal_C
50,8,1,13,steam,4,2,3,506.036,alive,0,0,9,1,2,58.0393,mnnnnmnmnmmnmn,account.f8b90fc1b21b4948ace8e08d17abeacb,0,4713.94,0,0.0,0,933,0,1049.51,4,1,WeapHK416_C
61,2,1,16,steam,10,2,8,1193.08,alive,5,3,1,3,7,252.982,mnnnnmnmnmmnmn,account.f8b90fc1b21b4948ace8e08d17abeacb,1,6727.84,0,0.0,0,1760,0,1696.14,8,1,WeapAWM_C
58,3,1,17,steam,6,5,8,689.768,alive,1,3,6,1,3,253.578,mnnnnmnmnmmnmn,account.f8b90fc1b21b4948ace8e08d17abeacb,2,3281.43,0,0.0,0,1694,0,2016.13,7,1,WeapMini14_C
59,10,1,17,steam,4,1,5,596.31,alive,5,3,1,1,5,239.609,mnnnnmnmnmmnmn,account.f8b90fc1b21b4948ace8e08d17abeacb,0,5249.28,0,0.0,0,1684,2,2035.06,6,1,WeapFNFal_C
49,31,1,33,steam,0,2,2,134.07,alive,0,1,10,0,0,0.0,1ianainao,account.dbd23cf8bc2b4a38950847e468133381,0,6089.46,0,0.0,0,769,0,774.087,7,1,WeapHK416_C
47,15,1,18,steam,0,0,0,0.0,alive,0,0,25,0,0,0.0,1ianainao,account.dbd23cf8bc2b4a38950847e468133381,0,0.0,0,0.0,0,382,0,1116.16,9,1,
53,16,1,16,steam,4,3,6,634.712,alive,3,11,2,2,5,322.403,1ianainao,account.dbd23cf8bc2b4a38950847e468133381,2,3187.17,0,0.0,0,1844,0,2267.63,4,1,WeapMini14_C
49,6,1,17,steam,6,2,10,902.312,alive,4,4,1,2,8,379.721,1ianainao,account.dbd23cf8bc2b4a38950847e468133381,1,2338.82,0,0.0,0,1623,0,1402.59,3,1,WeapMini14_C
23,13,1,16,steam,11,3,18,1318.46,alive,0,6,1,1,5,341.104,iPen_-,account.527a509f4ebd4f45a8b8db7a8177e4ff,0,3940.1,0,0.0,0,1859,1,2044.71,9,1,WeapMk14_C
18,12,1,17,steam,3,4,15,655.69,alive,1,1,3,2,4,316.524,iPen_-,account.527a509f4ebd4f45a8b8db7a8177e4ff,0,3245.05,0,0.0,0,1572,0,1584.88,5,1,WeapHK416_C
2,16,1,16,steam,3,2,11,373.085,alive,1,0,5,2,4,167.523,SApeach_,account.06b22f78fff34c5fad0776b68c546fbe,0,5120.07,0,0.0,0,1459,0,2174.53,8,1,WeapMk14_C
4,11,1,16,steam,3,0,10,458.999,alive,2,2,3,2,4,34.0274,SApeach_,account.06b22f78fff34c5fad0776b68c546fbe,3,2676.91,0,0.0,0,1788,0,2319.25,5,1,WeapHK416_C
1,15,1,18,steam,0,1,0,53.58,alive,0,0,27,0,0,0.0,SApeach_,account.06b22f78fff34c5fad0776b68c546fbe,0,0.0,0,0.0,0,317,0,831.354,3,1,WeapAK47_C
17,5,1,15,steam,2,3,12,515.657,alive,0,3,6,1,3,34.3172,LucasLU-,account.4e0ab2b4120c45efaf53c2a5876b3904,0,6131.0,0,0.0,0,1373,0,1423.35,7,1,WeapBerylM762_C
27,12,1,16,steam,1,3,8,399.72,alive,0,1,16,1,1,6.09534,LucasLU-,account.4e0ab2b4120c45efaf53c2a5876b3904,0,8133.41,0,0.0,0,1284,0,1445.31,8,1,WeapAWM_C
15,10,1,17,steam,1,2,3,146.669,alive,0,1,25,0,0,0.0,LucasLU-,account.4e0ab2b4120c45efaf53c2a5876b3904,2,1897.88,0,0.0,0,1585,0,2222.22,3,1,WeapMini14_C
19,15,1,16,steam,3,3,11,551.175,alive,1,2,8,1,2,124.737,LucasLU-,account.4e0ab2b4120c45efaf53c2a5876b3904,0,7386.19,0,0.0,0,1613,0,1525.75,7,1,WeapMk14_C
15,15,1,16,steam,0,5,14,149.664,alive,0,1,27,0,0,0.0,LucasLU-,account.4e0ab2b4120c45efaf53c2a5876b3904,0,5007.22,0,0.0,0,1584,0,1433.3,7,1,WeapAWM_C
5,11,1,15,steam,1,4,11,515.691,alive,0,10,3,1,3,180.664,HuYa_142586,account.08dbb56d1750466baad6a1bc950967c5,2,3759.66,0,0.0,0,1898,0,2539.6,7,1,WeapBerylM762_C
5,10,1,15,steam,0,0,0,0.0,alive,0,0,25,0,0,0.0,HuYa_142586,account.08dbb56d1750466baad6a1bc950967c5,0,373.196,0,0.0,0,157,0,70.7477,1,1,
3,11,1,16,steam,7,1,5,859.262,alive,2,3,1,2,9,245.511,HuYa_142586,account.08dbb56d1750466baad6a1bc950967c5,0,1359.51,0,0.0,0,1586,0,2957.84,7,1,WeapFNFal_C
81,2,1,25,steam,5,0,5,831.258,alive,1,2,1,2,8,256.618,ZigzaG_G,account.d847b261cc37461ca2e8c51d3598c8c6,1,6123.32,0,0.0,0,1666,0,1827.34,8,1,WeapBerylM762_C
4,2,1,2,steam,0,0,0,2650.81,alive,3,0,1,6,28,66.6059,ZigzaG_G,account.d847b261cc37461ca2e8c51d3598c8c6,0,0.0,0,0.0,0,492,0,0.0,37,1,WeapBerylM762_C
31,6,1,16,steam,0,4,6,458.297,alive,1,0,7,1,2,179.341,Min1Lady_,account.7c92d003ff8440a2830570c361d995d4,2,3686.61,0,0.0,0,1777,0,1869.68,7,1,WeapSKS_C
27,16,1,17,steam,2,0,3,272.974,alive,0,1,10,1,2,197.114,Min1Lady_,account.7c92d003ff8440a2830570c361d995d4,1,4436.57,0,0.0,0,1864,0,1416.12,6,1,WeapSKS_C
23,2,1,19,steam,0,1,6,196.417,alive,0,17,9,1,1,29.0331,Min1Lady_,account.7c92d003ff8440a2830570c361d995d4,0,3567.41,0,0.0,0,1861,0,1853.18,9,1,WeapHK416_C
26,8,1,16,steam,1,0,4,290.902,alive,0,0,5,2,3,181.402,Min1Lady_,account.7c92d003ff8440a2830570c361d995d4,0,5251.86,0,0.0,0,1512,0,2296.22,10,1,WeapSKS_C
24,15,1,20,steam,0,1,3,182.772,alive,0,0,8,1,1,61.4518,Min1Lady_,account.7c92d003ff8440a2830570c361d995d4,0,3964.11,0,0.0,0,1673,0,985.818,6,1,WeapSKS_C
26,6,1,16,steam,5,3,11,414.027,alive,0,5,5,2,3,54.0451,LIU2_Toronto,account.69b2a676892b419cab4831305418146f,4,4214.16,0,0.0,0,1805,0,1854.46,3,1,WeapKar98k_C
16,8,1,15,steam,0,3,11,211.378,alive,1,2,8,1,2,96.4841,LIU2_Toronto,account.69b2a676892b419cab4831305418146f,1,7482.6,0,0.0,0,1604,0,2580.22,6,1,WeapAUG_C
19,5,1,16,steam,5,3,2,1526.22,alive,1,2,2,1,5,401.244,GunKangLMT,account.518af8bea8c94ef39d301234df5296f8,1,4318.86,0,0.0,0,1816,0,1647.83,6,1,WeapMini14_C
18,13,1,16,steam,3,2,7,660.077,alive,0,5,2,2,4,201.232,GunKangLMT,account.518af8bea8c94ef39d301234df5296f8,0,4606.19,0,0.0,0,1913,0,2449.76,5,1,WeapMk12_C
19,13,1,18,steam,1,2,9,169.494,alive,1,2,6,1,3,199.378,GunKangLMT,account.518af8bea8c94ef39d301234df5296f8,0,6938.68,0,0.0,0,1859,0,1643.69,3,1,WeapMk12_C
22,13,1,16,steam,4,2,2,375.371,alive,1,0,6,2,3,81.5639,GunKangLMT,account.518af8bea8c94ef39d301234df5296f8,0,2724.3,0,0.0,0,1292,1,1227.01,6,1,WeapMk12_C
28,12,1,15,steam,6,4,7,1073.72,alive,0,1,2,2,4,142.599,GunKangLMT,account.518af8bea8c94ef39d301234df5296f8,0,3522.32,0,0.0,0,1708,0,1802.52,5,1,WeapFNFal_C
23,4,1,17,steam,0,4,5,536.749,alive,1,2,12,1,1,324.862,PenGuinLMT,account.505b225a6bc64318b3ffba92210d4120,1,3379.99,0,0.0,0,1693,0,1696.08,6,1,WeapMk12_C
18,4,1,16,steam,0,1,2,133.241,alive,0,1,11,1,1,428.586,PenGuinLMT,account.505b225a6bc64318b3ffba92210d4120,0,6876.96,0,0.0,0,1071,0,690.983,5,1,WeapHK416_C
23,14,1,16,steam,1,2,3,749.653,alive,0,3,13,1,1,36.4677,PenGuinLMT,account.505b225a6bc64318b3ffba92210d4120,2,531.827,0,0.0,0,1588,1,1913.56,6,1,WeapMk12_C
48,17,1,17,steam,10,1,1,1312.79,byplayer,3,2,1,2,9,287.22,yy8031_pony,account.cf1d3af45d424f548d6a82c21c7a058d,1,6093.54,0,0.0,0,1368,0,2158.93,4,5,WeapMini14_C
48,9,1,17,steam,12,0,6,1060.51,alive,1,2,1,3,8,303.71,yy8031_pony,account.cf1d3af45d424f548d6a82c21c7a058d,0,3973.86,0,0.0,0,1632,0,1878.52,3,1,WeapMini14_C
47,15,1,19,steam,5,1,3,718.91,alive,1,1,1,2,7,164.045,yy8031_pony,account.cf1d3af45d424f548d6a82c21c7a058d,0,5851.37,0,0.0,0,1353,0,1374.38,4,1,WeapHK416_C
57,12,1,16,steam,7,0,19,999.578,alive,3,4,1,2,6,145.438,jingangdiaogege,account.e9cfe2032b3f4971a51ad2a977e59e92,0,3338.99,0,0.0,0,1875,0,2482.78,8,1,WeapMk12_C
52,14,1,15,steam,4,3,17,921.23,alive,0,1,9,1,2,216.567,jingangdiaogege,account.e9cfe2032b3f4971a51ad2a977e59e92,2,3333.03,0,0.0,0,1622,0,2288.67,9,1,WeapFNFal_C
54,8,1,15,steam,11,0,21,1131.38,alive,1,4,1,2,9,244.832,jingangdiaogege,account.e9cfe2032b3f4971a51ad2a977e59e92,2,4882.87,0,0.0,0,1700,0,1926.71,15,1,WeapFNFal_C
7,13,1,15,steam,3,3,17,841.34,alive,1,8,2,1,4,372.88,CHxiaoping,account.1da1bbd761e6401ba85734f87806734a,0,5985.07,0,0.0,0,1740,0,1986.65,7,1,WeapFNFal_C
5,14,1,17,steam,1,3,8,318.985,alive,1,4,3,2,4,147.892,CHxiaoping,account.1da1bbd761e6401ba85734f87806734a,0,2259.88,0,0.0,0,1281,0,2537.01,6,1,WeapMini14_C
8,10,1,16,steam,1,3,12,579.263,alive,0,1,8,1,2,83.959,CHxiaoping,account.1da1bbd761e6401ba85734f87806734a,0,1176.55,0,0.0,0,1700,0,1937.81,4,1,WeapMini14_C
18,10,1,16,steam,6,3,3,606.243,alive,4,1,2,2,6,93.5419,biubiubiu8125,account.4ad519193eef47ec95cf260847490b0c,0,10950.7,0,0.0,0,1093,0,1293.02,6,1,WeapMini14_C
18,10,1,18,steam,6,3,3,981.502,alive,2,1,4,1,4,323.957,biubiubiu8125,account.4ad519193eef47ec95cf260847490b0c,0,6444.27,0,0.0,0,1359,0,1237.77,6,1,WeapMini14_C
11,4,1,16,steam,4,3,0,400.861,alive,3,0,2,1,5,239.543,biubiubiu8125,account.4ad519193eef47ec95cf260847490b0c,0,5901.67,0,0.0,0,1398,0,1324.09,6,1,WeapMini14_C
17,13,1,16,steam,5,2,5,963.184,alive,3,2,3,2,4,159.434,biubiubiu8125,account.4ad519193eef47ec95cf260847490b0c,0,4063.41,0,0.0,0,1225,0,1499.12,5,1,WeapMini14_C
23,14,1,16,steam,5,3,4,536.316,logout,1,3,1,2,5,283.815,biubiubiu8125,account.4ad519193eef47ec95cf260847490b0c,1,7565.85,0,0.0,0,1490,0,1445.57,8,2,WeapBerylM762_C
34,17,1,17,steam,6,9,7,1026.4,alive,1,3,3,2,7,63.3497,G1ume,account.8bcdff3c768f48ccbfeae1efc2db5b4b,2,5819.64,0,0.0,0,1327,0,1935.12,8,1,WeapHK416_C
32,17,1,18,steam,6,3,8,934.634,alive,2,2,2,2,7,157.772,G1ume,account.8bcdff3c768f48ccbfeae1efc2db5b4b,1,6073.13,0,0.0,0,1676,0,2671.7,8,1,WeapMini14_C
41,15,1,18,steam,1,2,4,243.052,alive,0,1,12,1,1,5.94452,TheCrisis-,account.a5d310bf7d97489fb4521d2933ffaa43,1,2444.89,0,0.0,0,1224,0,1614.12,6,1,WeapSKS_C
41,17,1,17,steam,3,2,6,283.119,alive,0,0,3,1,3,169.409,TheCrisis-,account.a5d310bf7d97489fb4521d2933ffaa43,2,6984.74,0,40.2563,0,1638,0,2315.62,3,1,WeapFNFal_C
36,4,1,17,steam,2,3,13,399.056,alive,1,3,4,2,3,95.6411,TheCrisis-,account.a5d310bf7d97489fb4521d2933ffaa43,0,3358.52,0,0.0,0,1702,0,1848.11,7,1,WeapAK47_C
40,17,1,18,steam,0,0,0,0.0,alive,0,0,18,0,0,0.0,TheCrisis-,account.a5d310bf7d97489fb4521d2933ffaa43,0,0.0,0,0.0,0,134,0,25.7747,0,1,
59,12,1,15,steam,2,3,8,641.817,alive,0,8,9,2,2,95.0339,1z7sn,account.f77bff387d6142bda4a4140ec2c6a039,0,2807.56,0,0.0,0,1243,0,1782.46,5,1,WeapMini14_C
61,6,1,16,steam,1,0,0,100.0,alive,1,0,15,1,1,13.7202,1z7sn,account.f77bff387d6142bda4a4140ec2c6a039,1,0.0,0,0.0,0,151,0,92.2686,1,1,WeapUMP_C
62,8,1,17,steam,7,3,9,1034.75,alive,2,11,2,2,8,198.871,1z7sn,account.f77bff387d6142bda4a4140ec2c6a039,0,4928.1,0,0.0,1,1759,1,2766.71,6,1,WeapMini14_C
42,17,1,17,steam,1,5,13,611.261,alive,0,6,4,1,4,130.988,yolo-_GaL1,account.bf6ee392ebfd48ff8f1fdfea96dbe3fc,1,2369.66,0,0.0,0,1783,0,2482.21,8,1,WeapMini14_C
47,8,1,14,steam,0,5,10,358.522,alive,0,2,5,1,3,221.031,yolo-_GaL1,account.bf6ee392ebfd48ff8f1fdfea96dbe3fc,0,2213.08,0,0.0,0,1549,0,2517.35,3,1,WeapMini14_C
43,6,1,16,steam,1,2,9,290.881,alive,0,6,14,1,1,31.1587,yolo-_GaL1,account.bf6ee392ebfd48ff8f1fdfea96dbe3fc,2,4945.05,0,0.0,0,1692,1,1404.28,6,1,WeapBerylM762_C
38,16,1,17,steam,1,5,7,598.239,alive,1,2,7,1,2,342.281,yolo-_GaL1,account.bf6ee392ebfd48ff8f1fdfea96dbe3fc,0,6629.77,0,0.0,0,1480,0,1488.26,3,1,WeapMini14_C
45,2,1,17,steam,2,0,1,444.397,alive,0,0,1,1,4,258.201,yolo-_GaL1,account.bf6ee392ebfd48ff8f1fdfea96dbe3fc,0,2746.44,0,0.0,0,1583,0,1152.6,6,1,WeapAWM_C
24,11,1,16,steam,2,1,11,334.193,alive,0,8,7,2,3,31.5976,9isbb,account.736bb7fc411b4fd797144362d1033e52,1,3911.7,0,0.0,0,1615,1,1955.38,9,1,WeapAK47_C
26,8,1,16,steam,2,6,15,601.721,alive,1,4,7,1,3,49.9984,9isbb,account.736bb7fc411b4fd797144362d1033e52,0,2693.06,0,0.0,0,1401,0,2224.86,6,1,WeapBerylM762_C
51,4,1,18,steam,0,2,5,0.0,alive,0,1,22,0,0,0.0,Captain_Mln,account.d370f26d72e544f78cb8aebb4d73ad73,0,2923.26,0,0.0,0,932,0,1450.62,5,1,WeapBerylM762_C
39,6,1,16,steam,0,3,5,104.0,alive,0,2,13,1,1,3.70294,Captain_Mln,account.d370f26d72e544f78cb8aebb4d73ad73,0,2881.43,0,0.0,0,852,0,914.6,5,1,WeapBerylM762_C
47,16,1,19,steam,0,1,7,97.7797,alive,0,2,10,1,1,29.0843,Captain_Mln,account.d370f26d72e544f78cb8aebb4d73ad73,2,8838.49,0,0.0,0,1814,0,1680.83,4,1,WeapHK416_C
45,16,1,20,steam,1,2,4,10.0,alive,0,1,11,1,1,8.62914,Captain_Mln,account.d370f26d72e544f78cb8aebb4d73ad73,0,7820.24,0,24.6401,0,1546,0,2507.86,4,1,WeapAK47_C
49,23,1,21,steam,0,0,4,0.0,alive,0,0,20,0,0,0.0,Captain_Mln,account.d370f26d72e544f78cb8aebb4d73ad73,0,6476.74,0,0.0,0,1285,0,1245.41,4,1,
71,17,1,28,steam,2,2,2,171.34,alive,1,3,6,1,4,259.917,AlanAlanbaba,account.c4a298f1faa84c248e482087d9d43fd1,0,5400.9,0,0.0,0,1817,0,2883.89,9,1,WeapGroza_C
72,5,1,49,steam,2,3,5,488.947,alive,0,9,27,1,1,28.9632,AlanAlanbaba,account.c4a298f1faa84c248e482087d9d43fd1,1,0.0,0,0.0,0,1407,0,785.485,5,1,WeapAWM_C
14,6,1,16,steam,0,0,4,38.6062,alive,0,6,26,0,0,0.0,Wolf_Bears,account.3c6658e1be594a3f8bee813d167db5a8,0,4447.11,0,0.0,0,812,0,531.505,4,1,WeapFNFal_C
11,11,1,16,steam,2,3,3,571.387,alive,4,0,2,3,5,430.568,Sweet_89,account.3dfd9cdf8a494618993b36afced6d199,1,3275.72,0,0.0,0,1705,0,1801.56,7,1,WeapMk12_C
18,9,1,16,steam,0,5,4,649.168,alive,0,7,7,1,2,330.633,Sweet_89,account.3dfd9cdf8a494618993b36afced6d199,0,1989.18,0,0.0,0,1576,1,1560.39,6,1,WeapMk12_C
14,6,1,17,steam,1,6,6,303.658,alive,0,7,16,1,1,7.10582,Sweet_89,account.3dfd9cdf8a494618993b36afced6d199,1,2243.2,0,0.0,0,1657,0,2259.67,4,1,WeapMk12_C
17,1,1,16,steam,1,6,3,165.88,alive,0,2,17,1,1,33.932,Sweet_89,account.3dfd9cdf8a494618993b36afced6d199,1,3804.73,0,0.0,0,1895,0,2086.15,5,1,WeapMini14_C
14,14,1,17,steam,0,2,4,438.061,alive,0,1,8,1,2,22.6041,Sweet_89,account.3dfd9cdf8a494618993b36afced6d199,1,2037.08,0,0.0,0,1824,0,2507.02,6,1,WeapHK416_C
4,12,1,16,steam,0,2,3,0.0,alive,0,1,29,0,0,0.0,xiewendong722,account.0e30c30b6dbe46e4a26f0fb7fdee91f2,0,5561.21,0,0.0,0,1726,0,2380.82,2,1,WeapM24_C
3,12,1,15,steam,1,2,6,110.0,alive,1,4,9,1,2,35.9065,xiewendong722,account.0e30c30b6dbe46e4a26f0fb7fdee91f2,1,8462.4,0,0.0,0,1740,0,2066.21,5,1,WeapHK416_C
3,9,1,16,steam,0,3,2,94.71,alive,0,0,21,0,0,0.0,xiewendong722,account.0e30c30b6dbe46e4a26f0fb7fdee91f2,0,3855.37,0,0.0,0,655,0,936.085,3,1,WeapHK416_C
3,8,1,17,steam,0,2,2,187.84,alive,0,2,15,1,1,55.4413,xiewendong722,account.0e30c30b6dbe46e4a26f0fb7fdee91f2,0,978.669,0,0.0,0,1591,0,1768.89,4,1,WeapSKS_C
8,2,1,25,steam,4,1,5,478.576,alive,1,3,6,1,5,178.644,PUBG_S_,account.f7236e02c0fb4b72b69680e0569887a2,0,4107.89,0,0.0,0,1286,0,1987.52,6,1,WeapKar98k_C
34,14,1,16,steam,8,3,9,1567.16,alive,2,4,1,3,10,318.902,BMZ_Qingjiu23xX,account.98d5620ecee94ac5a9e326592453c7f4,0,1140.58,0,0.0,0,1904,1,2126.37,8,1,WeapFNFal_C
34,4,1,16,steam,2,3,3,780.089,alive,2,3,4,2,3,223.165,BMZ_Qingjiu23xX,account.98d5620ecee94ac5a9e326592453c7f4,1,4996.94,0,0.0,0,1781,0,1521.14,5,1,WeapFNFal_C
33,18,1,19,steam,2,3,9,366.714,alive,0,3,10,1,2,65.5107,BMZ_Qingjiu23xX,account.98d5620ecee94ac5a9e326592453c7f4,2,5183.35,0,0.0,0,1834,0,1412.23,7,1,WeapBerylM762_C
38,3,1,15,steam,6,5,7,1176.31,alive,1,5,1,2,7,55.776,BMZ_Qingjiu23xX,account.98d5620ecee94ac5a9e326592453c7f4,0,6911.36,0,0.0,0,1924,1,2122.83,6,1,WeapBerylM762_C
31,6,1,16,steam,4,1,10,1122.42,alive,0,4,3,2,5,277.451,BMZ_Qingjiu23xX,account.98d5620ecee94ac5a9e326592453c7f4,1,5278.34,0,0.0,0,1819,1,1686.91,9,1,WeapFNFal_C
20,13,1,15,steam,4,6,10,968.258,byplayer,2,1,3,1,5,208.481,PopconTV_7415987,account.3a220d38e11742c6a5f28cac032538bd,1,6077.8,0,0.0,0,1498,1,1565.23,4,5,WeapMini14_C
15,13,1,16,steam,6,1,6,1137.19,alive,2,0,1,2,9,246.997,PopconTV_7415987,account.3a220d38e11742c6a5f28cac032538bd,0,5172.45,0,0.0,0,1693,0,1344.81,6,1,WeapFNFal_C
16,15,1,15,steam,3,3,9,1075.18,alive,1,1,9,1,2,297.809,PopconTV_7415987,account.3a220d38e11742c6a5f28cac032538bd,0,3717.28,0,0.0,0,1772,0,1224.04,4,1,WeapMini14_C
19,12,1,17,steam,0,0,8,250.547,alive,0,1,18,1,1,53.3261,PopconTV_7415987,account.3a220d38e11742c6a5f28cac032538bd,1,2410.61,0,0.0,0,1629,0,1543.86,7,1,WeapMini14_C
15,14,1,16,steam,2,5,10,1008.06,alive,0,3,2,2,6,208.844,PopconTV_7415987,account.3a220d38e11742c6a5f28cac032538bd,0,4221.72,0,0.0,0,1909,0,1412.0,8,1,WeapMini14_C
